n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms,total_train_time_s
4722,-15.0,-7.45,-1.0,3288.53,8776.212,10.301073551177979
4723,-15.0,-7.51,-1.0,3284.49,8877.638,11.327490329742432
4724,-15.0,-7.51,-1.0,3284.49,8743.973,9.193349361419678
4725,-15.0,-7.48,-1.0,3289.3,8719.204,10.10079312324524
4726,-15.0,-7.55,-1.0,3288.23,8705.532,10.165190696716309
4727,-15.0,-7.55,-1.0,3288.23,8737.799,9.959835052490234
4728,-15.0,-7.62,-2.0,3276.88,8758.556,11.217668771743774
4729,-15.0,-7.64,-2.0,3272.71,8620.782,8.658993482589722
4730,-15.0,-7.64,-2.0,3272.71,8485.786,9.575721263885498
4731,-15.0,-7.66,-2.0,3270.41,8729.905,11.071547508239746
4732,-15.0,-7.69,-2.0,3262.45,8710.407,10.068319320678711
4733,-15.0,-7.69,-2.0,3262.45,8576.175,9.882084846496582
4734,-15.0,-7.74,-2.0,3256.32,8720.878,10.672932386398315
4735,-15.0,-7.62,-2.0,3264.64,8712.424,10.122278213500977
4736,-15.0,-7.63,-2.0,3261.92,8640.256,9.445450782775879
4737,-15.0,-7.61,-2.0,3261.4,8808.733,11.644469976425171
4738,-15.0,-7.61,-2.0,3258.81,8530.805,8.446025609970093
4739,-15.0,-7.61,-2.0,3258.73,8731.652,10.710644960403442
4740,-15.0,-7.63,-2.0,3256.3,8806.344,10.294728517532349
4741,-15.0,-7.63,-2.0,3256.3,8663.379,9.638469457626343
4742,-15.0,-7.69,-2.0,3255.84,8517.622,8.656307458877563
4743,-15.0,-7.68,-2.0,3255.58,8575.315,10.526429891586304
4744,-15.0,-7.68,-2.0,3255.58,8473.393,9.573513984680176
4745,-15.0,-7.68,-2.0,3256.14,8395.35,9.212029457092285
4746,-15.0,-7.67,-2.0,3257.53,8506.479,10.59022045135498
4747,-15.0,-7.74,-2.0,3250.51,8309.569,9.706313371658325
4748,-15.0,-7.78,-2.0,3248.74,8503.355,10.429962873458862
4749,-15.0,-7.81,-2.0,3247.55,8426.561,9.95506739616394
4750,-15.0,-7.79,-2.0,3246.18,8416.218,10.218794584274292
4751,-15.0,-7.79,-2.0,3246.18,8641.128,11.880470275878906
4752,-15.0,-7.83,-2.0,3240.07,8906.509,11.282892942428589
4753,-15.0,-7.83,-2.0,3241.13,8853.365,9.95467472076416
4754,-15.0,-7.83,-2.0,3241.13,8733.316,8.400564193725586
4755,-15.0,-7.71,-2.0,3254.38,8873.647,10.615921974182129
4756,-15.0,-7.71,-2.0,3254.38,8933.612,11.161792993545532
4757,-15.0,-7.65,-2.0,3257.9,8991.328,10.251938581466675
4758,-15.0,-7.71,-2.0,3250.17,8981.052,10.325057983398438
4759,-15.0,-7.68,-2.0,3250.07,8965.437,9.774194478988647
4760,-15.0,-7.66,-2.0,3254.27,9073.45,11.26609992980957
4761,-15.0,-7.65,-2.0,3253.96,8929.105,10.476697206497192
4762,-15.0,-7.52,-2.0,3265.52,8762.968,9.623875856399536
4763,-15.0,-7.53,-2.0,3267.07,8856.35,10.903682231903076
4764,-15.0,-7.53,-2.0,3270.72,8981.227,9.655935525894165
4765,-15.0,-7.56,-2.0,3260.93,9010.283,10.93463921546936
4766,-15.0,-7.56,-2.0,3260.93,9093.345,11.989285469055176
4767,-15.0,-7.57,-2.0,3258.36,8991.29,9.273097038269043
4768,-15.0,-7.65,-2.0,3245.72,9070.556,11.076676845550537
4769,-15.0,-7.67,-2.0,3241.63,9124.593,10.336698293685913
4770,-15.0,-7.67,-2.0,3241.63,9007.577,10.102357387542725
4771,-15.0,-7.65,-2.0,3240.33,9007.144,10.418399333953857
4772,-15.0,-7.58,-2.0,3243.06,8967.938,9.227282285690308
4773,-15.0,-7.58,-2.0,3243.06,9079.09,12.007498502731323
4774,-15.0,-7.58,-2.0,3238.55,9120.881,10.082839488983154
4775,-15.0,-7.6,-2.0,3234.56,9049.012,10.269717693328857
4776,-15.0,-7.6,-2.0,3234.56,8885.984,10.34843897819519
4777,-15.0,-7.67,-2.0,3220.83,8891.301,9.307886123657227
4778,-15.0,-7.69,-2.0,3217.78,8739.552,9.539517879486084
4779,-15.0,-7.69,-2.0,3217.78,8699.851,9.928649663925171
4780,-15.0,-7.76,-2.0,3208.98,8675.714,9.861830949783325
4781,-15.0,-7.88,-2.0,3195.01,8708.792,10.737051248550415
4782,-15.0,-7.88,-2.0,3195.01,8842.817,10.563664674758911
4783,-15.0,-7.93,-2.0,3188.48,8818.826,11.799853563308716
4784,-15.0,-7.93,-2.0,3193.18,8811.889,10.003535985946655
4785,-15.0,-7.93,-2.0,3193.18,8896.927,11.073760509490967
4786,-15.0,-7.89,-2.0,3200.04,8871.296,10.104722023010254
4787,-15.0,-8.01,-2.0,3190.31,9043.75,11.06886100769043
4788,-15.0,-8.05,-2.0,3187.0,9107.548,10.177128553390503
4789,-15.0,-8.05,-2.0,3187.0,9183.025,10.665974140167236
4790,-15.0,-7.97,-2.0,3188.75,9238.26,10.38045048713684
4791,-15.0,-7.96,-2.0,3185.03,9155.517,9.957984685897827
4792,-15.0,-7.96,-2.0,3185.03,9206.77,11.045904874801636
4793,-15.0,-7.95,-2.0,3191.71,9102.772,10.759028434753418
4794,-15.0,-7.93,-2.0,3189.99,9128.405,10.250426292419434
4795,-15.0,-7.93,-2.0,3189.99,8897.531,8.764566421508789
4796,-15.0,-7.93,-2.0,3189.99,8974.347,10.845442056655884
4797,-15.0,-7.85,-2.0,3198.59,8899.973,10.255674123764038
4798,-15.0,-7.84,-2.0,3199.39,8959.11,10.7998948097229
4799,-15.0,-7.84,-2.0,3199.39,8949.833,10.571518182754517
4800,-15.0,-7.72,-2.0,3214.52,9015.502,11.088073968887329
4801,-13.0,-7.57,-2.0,3228.16,8799.473,7.754680871963501
4802,-13.0,-7.57,-2.0,3228.16,8688.188,10.053547859191895
4803,-13.0,-7.59,-2.0,3228.58,8531.73,9.214629173278809
4804,-13.0,-7.54,-2.0,3231.9,8507.19,10.010530471801758
4805,-13.0,-7.54,-2.0,3231.9,8571.832,9.422893762588501
4806,-13.0,-7.57,-2.0,3229.86,8518.261,10.381980419158936
4807,-13.0,-7.5,-1.0,3234.44,8587.573,10.966354846954346
4808,-13.0,-7.48,-1.0,3238.83,8382.452,8.72743558883667
4809,-13.0,-7.44,-1.0,3243.41,8336.95,10.122114896774292
4810,-13.0,-7.46,-1.0,3240.68,8243.849,10.124002933502197
4811,-13.0,-7.45,-1.0,3244.37,8613.237,11.432070970535278
4812,-13.0,-7.49,-1.0,3238.87,8566.405,9.499266147613525
4813,-13.0,-7.52,-1.0,3236.47,8832.16,11.828192710876465
4814,-13.0,-7.52,-1.0,3236.47,8802.157,9.709413528442383
4815,-13.0,-7.61,-1.0,3230.31,8858.729,9.967697858810425
4816,-13.0,-7.64,-1.0,3226.92,8816.905,9.880745887756348
4817,-13.0,-7.6,-1.0,3232.5,8705.463,9.882502794265747
4818,-13.0,-7.6,-1.0,3232.5,8872.332,10.406702995300293
4819,-13.0,-7.62,-1.0,3228.32,8932.465,10.713318109512329
4820,-13.0,-7.62,-1.0,3228.32,9025.169,11.036415100097656
4821,-13.0,-7.61,-1.0,3227.19,8833.133,9.5212984085083
4822,-13.0,-7.6,-1.0,3222.71,8958.857,10.827997207641602
4823,-13.0,-7.6,-1.0,3222.71,8772.418,9.982064962387085
4824,-13.0,-7.57,-1.0,3223.46,8690.341,8.870054006576538
4825,-13.0,-7.6,-1.0,3212.89,8732.397,10.350036144256592
4826,-13.0,-7.6,-1.0,3212.89,8878.893,11.381294250488281
4827,-13.0,-7.62,-1.0,3211.02,9135.391,12.418144226074219
4828,-13.0,-7.69,-1.0,3203.02,9145.531,10.533753633499146
4829,-13.0,-7.63,-1.0,3208.91,9105.26,10.332967042922974
4830,-13.0,-7.66,-1.0,3208.43,8976.233,9.753152847290039
4831,-13.0,-7.67,-1.0,3204.64,8930.961,9.120079278945923
4832,-13.0,-7.64,-1.0,3204.79,8879.524,10.211291313171387
4833,-13.0,-7.64,-1.0,3204.79,8815.131,9.334249258041382
4834,-13.0,-7.64,-1.0,3201.78,8993.634,10.68903374671936
4835,-13.0,-7.72,-1.0,3194.81,9038.496,10.865397214889526
4836,-13.0,-7.78,-1.0,3187.45,8946.767,10.436894655227661
4837,-13.0,-7.69,-1.0,3192.95,8803.929,11.009909629821777
4838,-13.0,-7.65,-1.0,3197.61,8726.096,9.759275436401367
4839,-13.0,-7.62,-1.0,3198.27,8881.239,11.851888656616211
4840,-13.0,-7.73,-1.0,3185.75,8913.651,10.049396514892578
4841,-13.0,-7.82,-1.0,3178.34,8840.054,8.351308107376099
4842,-13.0,-7.81,-1.0,3176.14,8872.03,10.556188106536865
4843,-14.0,-7.87,-1.0,3169.92,8928.755,9.858699798583984
4844,-14.0,-7.88,-1.0,3169.54,8996.956,11.366024732589722
4845,-14.0,-7.84,-1.0,3177.09,8915.011,10.021440505981445
4846,-14.0,-7.84,-1.0,3176.79,8899.305,10.27570629119873
4847,-14.0,-7.78,-1.0,3183.23,8794.15,9.940592050552368
4848,-14.0,-7.74,-1.0,3186.46,8881.339,10.656181573867798
4849,-14.0,-7.78,-1.0,3185.29,8722.317,10.319710493087769
4850,-14.0,-7.87,-1.0,3181.37,8817.122,11.043044090270996
4851,-14.0,-7.86,-1.0,3179.85,8984.771,10.05508303642273
4852,-14.0,-7.84,-1.0,3182.1,8991.736,10.60196566581726
4853,-15.0,-7.94,-1.0,3172.13,9026.459,10.217858076095581
4854,-15.0,-7.9,-1.0,3176.69,8916.417,10.21748661994934
4855,-15.0,-7.86,-1.0,3180.94,8917.092,10.044466733932495
4856,-15.0,-7.86,-1.0,3180.94,8808.933,9.199084758758545
4857,-15.0,-7.84,-1.0,3183.05,8741.792,9.23733901977539
4858,-15.0,-7.78,-1.0,3185.11,8568.528,8.872846841812134
4859,-15.0,-7.78,-1.0,3185.11,8560.278,10.208422183990479
4860,-15.0,-7.77,-1.0,3192.23,8430.174,9.739599227905273
4861,-15.0,-7.78,-1.0,3193.35,8598.101,11.71477198600769
4862,-15.0,-7.78,-1.0,3193.35,8485.576,9.50986099243164
4863,-15.0,-7.76,-1.0,3194.13,8453.202,9.982161283493042
4864,-15.0,-7.84,-1.0,3181.27,8472.069,10.443001508712769
4865,-15.0,-7.84,-1.0,3181.27,8467.613,10.007628440856934
4866,-15.0,-7.8,-1.0,3185.11,8636.095,10.912015438079834
4867,-15.0,-7.83,-1.0,3180.99,8725.867,10.20989203453064
4868,-15.0,-7.83,-1.0,3180.99,8961.531,11.244024753570557
4869,-15.0,-7.9,-1.0,3174.45,8999.295,10.580262899398804
4870,-15.0,-7.98,-1.0,3167.2,9117.723,10.909068584442139
4871,-15.0,-7.98,-1.0,3167.2,8974.633,10.26652979850769
4872,-15.0,-8.02,-1.0,3158.24,9121.601,10.986464500427246
4873,-15.0,-8.02,-1.0,3158.12,9144.945,10.173980236053467
4874,-15.0,-8.03,-1.0,3154.97,9206.386,11.04412579536438
4875,-15.0,-8.01,-1.0,3155.88,9084.706,8.759618759155273
4876,-15.0,-8.16,-1.0,3146.12,9029.964,10.387067079544067
4877,-15.0,-8.16,-1.0,3146.12,9015.096,10.050310373306274
4878,-15.0,-8.23,-1.0,3138.79,9019.385,11.324059009552002
4879,-15.0,-8.31,-1.0,3129.4,9017.41,10.597032070159912
4880,-15.0,-8.36,-1.0,3126.86,8967.793,10.426334619522095
4881,-15.0,-8.38,-1.0,3124.09,8999.008,10.602567434310913
4882,-15.0,-8.42,-1.0,3119.35,8881.39,9.806584596633911
4883,-15.0,-8.39,-1.0,3125.27,9089.314,12.218573808670044
4884,-15.0,-8.39,-1.0,3125.27,9048.646,10.656373023986816
4885,-15.0,-8.54,-3.0,3118.91,9084.198,9.14886212348938
4886,-15.0,-8.58,-3.0,3115.34,9097.1,10.52846884727478
4887,-15.0,-8.58,-3.0,3115.34,9143.848,10.511926651000977
4888,-15.0,-8.6,-3.0,3116.07,9204.101,11.89471697807312
4889,-15.0,-8.63,-3.0,3114.64,9213.867,10.661634683609009
4890,-15.0,-8.58,-3.0,3121.25,9263.664,10.92336392402649
4891,-15.0,-8.59,-3.0,3120.41,9307.894,11.059574842453003
4892,-15.0,-8.54,-3.0,3128.62,9490.134,11.620920419692993
4893,-15.0,-8.51,-3.0,3133.72,9209.26,9.421588659286499
4894,-15.0,-8.51,-3.0,3131.92,9135.008,9.91235899925232
4895,-15.0,-8.59,-3.0,3126.77,9279.475,10.61392092704773
4896,-15.0,-8.59,-3.0,3126.77,9300.821,10.680314779281616
4897,-15.0,-8.52,-3.0,3133.28,9216.337,9.665403842926025
4898,-15.0,-8.42,-2.0,3144.42,9041.102,10.155242681503296
4899,-15.0,-8.39,-2.0,3151.58,9044.149,10.684889793395996
4900,-15.0,-8.31,-2.0,3160.24,8951.152,10.031279802322388
4901,-15.0,-8.33,-2.0,3159.08,8988.505,11.474230527877808
4902,-15.0,-8.34,-2.0,3156.78,8879.99,10.509043455123901
4903,-15.0,-8.41,-2.0,3152.08,8890.623,9.499539613723755
4904,-15.0,-8.39,-2.0,3159.15,8816.958,9.170304536819458
4905,-15.0,-8.35,-2.0,3161.12,8686.682,9.240128755569458
4906,-15.0,-8.33,-2.0,3163.94,8577.224,9.58780026435852
4907,-15.0,-8.32,-2.0,3164.27,8637.006,10.223512411117554
4908,-15.0,-8.39,-2.0,3155.63,8674.318,10.504307985305786
4909,-15.0,-8.37,-2.0,3158.21,8592.428,9.877574682235718
4910,-15.0,-8.38,-2.0,3156.39,8496.342,9.032691955566406
4911,-15.0,-8.38,-2.0,3156.39,8438.817,10.79699993133545
4912,-15.0,-8.37,-2.0,3165.91,8500.316,11.163284063339233
4913,-15.0,-8.37,-2.0,3168.57,8544.025,9.978053092956543
4914,-15.0,-8.31,-2.0,3172.54,8585.344,9.607619524002075
4915,-15.0,-8.34,-2.0,3180.38,8666.627,10.063478469848633
4916,-15.0,-8.34,-2.0,3180.38,8734.482,10.288716554641724
4917,-15.0,-8.41,-2.0,3172.55,8854.084,11.433264255523682
4918,-15.0,-8.44,-2.0,3169.7,8869.683,10.613422393798828
4919,-15.0,-8.44,-2.0,3169.7,8865.26,9.817737579345703
4920,-15.0,-8.36,-2.0,3178.12,9068.458,11.072828531265259
4921,-15.0,-8.33,-2.0,3180.56,8818.991,8.355703353881836
4922,-15.0,-8.27,-2.0,3183.75,8788.775,10.82379698753357
4923,-15.0,-8.32,-2.0,3176.99,8760.118,9.698466300964355
4924,-15.0,-8.32,-2.0,3176.99,8804.0,10.023876190185547
4925,-15.0,-8.29,-2.0,3180.2,8728.067,9.296475172042847
4926,-15.0,-8.39,-2.0,3171.75,8643.221,9.446418762207031
4927,-15.0,-8.39,-2.0,3171.75,8462.657,9.629478454589844
4928,-15.0,-8.34,-2.0,3179.66,8432.62,10.404451608657837
4929,-15.0,-8.38,-2.0,3175.19,8493.207,10.419817924499512
4930,-15.0,-8.38,-2.0,3175.19,8316.142,9.292017936706543
4931,-15.0,-8.37,-2.0,3179.75,8580.065,10.989630460739136
4932,-14.0,-8.35,-2.0,3179.98,8541.442,10.473406791687012
4933,-14.0,-8.35,-2.0,3179.98,8764.462,11.890713214874268
4934,-14.0,-8.35,-2.0,3179.98,8637.514,8.728851318359375
4935,-14.0,-8.35,-2.0,3177.29,8666.384,9.585851907730103
4936,-14.0,-8.34,-2.0,3178.89,8739.095,10.151986837387085
4937,-14.0,-8.34,-2.0,3178.89,8786.372,10.13945984840393
4938,-14.0,-8.33,-2.0,3178.87,8716.633,9.682066440582275
4939,-14.0,-8.27,-2.0,3182.46,8762.755,10.918430805206299
4940,-14.0,-8.27,-2.0,3182.46,8903.458,10.67220950126648
4941,-14.0,-8.19,-2.0,3184.46,8869.266,10.625298738479614
4942,-14.0,-8.14,-2.0,3188.5,8777.068,9.564112186431885
4943,-14.0,-8.16,-2.0,3189.39,8553.647,9.67628264427185
4944,-14.0,-8.17,-2.0,3188.16,8873.613,11.979353904724121
4945,-14.0,-8.1,-2.0,3196.72,8953.972,10.422143936157227
4946,-14.0,-8.06,-2.0,3201.62,8967.187,10.264301776885986
4947,-14.0,-8.06,-2.0,3201.62,8996.259,10.386110544204712
4948,-14.0,-8.09,-2.0,3202.7,9062.157,10.35818600654602
4949,-14.0,-8.06,-2.0,3207.1,9102.886,11.289748668670654
4950,-14.0,-8.06,-2.0,3207.1,9020.875,9.887100458145142
4951,-14.0,-7.89,-2.0,3225.56,9036.244,10.791221380233765
4952,-14.0,-7.87,-2.0,3225.03,9318.816,12.33906602859497
4953,-14.0,-7.87,-2.0,3225.03,9419.505,10.649351358413696
4954,-14.0,-7.9,-2.0,3229.52,9240.928,10.193179845809937
4955,-14.0,-7.9,-2.0,3229.52,9161.917,9.626307010650635
4956,-14.0,-7.87,-2.0,3235.35,9134.683,9.989451885223389
4957,-14.0,-7.84,-2.0,3234.42,9064.624,9.70533299446106
4958,-14.0,-7.87,-2.0,3233.86,9116.664,10.867950439453125
4959,-14.0,-7.87,-2.0,3233.86,9125.69,11.428759574890137
4960,-14.0,-7.81,-2.0,3242.93,9121.093,9.870591640472412
4961,-14.0,-7.75,-2.0,3249.08,9132.812,10.940051555633545
4962,-14.0,-7.75,-2.0,3249.08,9048.329,11.500165939331055
4963,-14.0,-7.76,-2.0,3247.05,9143.58,11.649434804916382
4964,-14.0,-7.77,-2.0,3245.16,9182.028,10.574030637741089
4965,-14.0,-7.77,-2.0,3245.16,9317.729,11.00038743019104
4966,-14.0,-7.75,-2.0,3246.2,9446.432,11.293309926986694
4967,-14.0,-7.74,-2.0,3241.01,9580.054,11.052016496658325
4968,-14.0,-7.74,-2.0,3241.01,9382.709,8.838792085647583
4969,-14.0,-7.74,-2.0,3241.01,9347.632,11.014017581939697
4970,-14.0,-7.67,-2.0,3247.3,9375.497,10.107155323028564
4971,-14.0,-7.62,-2.0,3249.39,9466.629,11.812143802642822
4972,-14.0,-7.62,-2.0,3249.39,9253.599,9.404901266098022
4973,-14.0,-7.7,-2.0,3240.72,9121.804,10.283843517303467
4974,-14.0,-7.67,-2.0,3244.2,9158.052,10.980247735977173
4975,-14.0,-7.67,-2.0,3244.2,9156.799,10.996678352355957
4976,-14.0,-7.64,-2.0,3249.2,9153.008,11.304209470748901
4977,-14.0,-7.64,-2.0,3249.2,8990.388,9.424224138259888
4978,-14.0,-7.69,-2.0,3245.77,9045.58,9.439864873886108
4979,-14.0,-7.69,-2.0,3239.18,9094.613,11.520455598831177
4980,-14.0,-7.77,-2.0,3232.41,9216.032,11.320907592773438
4981,-14.0,-7.71,-1.0,3238.7,9140.897,11.082758665084839
4982,-14.0,-7.71,-1.0,3238.7,9228.749,10.248327255249023
4983,-14.0,-7.7,-1.0,3241.92,9178.346,9.85188627243042
4984,-14.0,-7.72,-1.0,3240.91,9071.361,9.830124855041504
4985,-14.0,-7.71,-1.0,3239.88,9139.983,11.602881669998169
4986,-14.0,-7.72,-1.0,3245.33,9013.063,10.002621412277222
4987,-14.0,-7.71,-1.0,3247.07,9178.158,11.044976711273193
4988,-14.0,-7.71,-1.0,3247.07,9389.014,11.520760774612427
4989,-14.0,-7.67,-1.0,3249.16,9108.177,8.730217218399048
4990,-14.0,-7.64,-1.0,3252.6,9121.5,11.457167387008667
4991,-14.0,-7.69,-1.0,3247.51,9035.731,10.182109117507935
4992,-14.0,-7.74,-1.0,3238.33,8906.139,8.973697185516357
4993,-14.0,-7.78,-1.0,3233.71,8962.034,10.353229999542236
4994,-14.0,-7.78,-1.0,3233.71,8901.519,9.255439043045044
4995,-14.0,-7.86,-1.0,3226.98,8922.18,11.87987756729126
4996,-14.0,-7.83,-1.0,3221.48,9142.314,12.302785873413086
4997,-14.0,-7.83,-1.0,3221.48,9150.165,11.138968229293823
4998,-14.0,-7.83,-1.0,3224.1,9014.93,10.164539098739624
4999,-14.0,-7.81,-1.0,3232.82,9188.124,10.465219736099243
5000,-14.0,-7.83,-1.0,3230.1,9014.895,9.748315811157227
5001,-14.0,-7.76,-1.0,3235.17,8981.447,9.845947504043579
5002,-14.0,-7.75,-1.0,3238.19,9061.787,9.788588047027588
5003,-14.0,-7.77,-1.0,3236.05,9029.677,10.049211502075195
5004,-14.0,-7.72,-1.0,3243.1,9129.216,10.226397514343262
5005,-14.0,-7.79,-1.0,3231.72,9010.075,10.660043239593506
5006,-14.0,-7.78,-1.0,3232.63,8788.787,10.00804352760315
5007,-14.0,-7.79,-1.0,3230.05,8670.12,9.955205917358398
5008,-14.0,-7.81,-1.0,3223.09,8627.266,9.734904050827026
5009,-14.0,-7.79,-1.0,3223.1,8789.054,12.04196572303772
5010,-14.0,-7.84,-1.0,3219.1,8843.085,10.259912014007568
5011,-14.0,-7.84,-1.0,3220.16,8990.219,11.355478763580322
5012,-14.0,-7.89,-1.0,3220.27,8930.228,9.219197750091553
5013,-14.0,-7.96,-1.0,3216.1,8855.794,9.331361055374146
5014,-14.0,-7.96,-1.0,3216.1,8778.316,9.46353530883789
5015,-14.0,-7.94,-1.0,3219.19,8718.094,10.050346374511719
5016,-14.0,-7.96,-1.0,3215.56,8774.558,10.553715705871582
5017,-14.0,-7.92,-1.0,3220.01,8753.516,9.782867193222046
5018,-14.0,-7.98,-1.0,3215.37,8801.518,10.253796100616455
5019,-14.0,-7.98,-1.0,3215.37,8535.847,9.411216020584106
5020,-14.0,-8.09,-1.0,3211.16,8401.815,8.944536447525024
5021,-14.0,-8.13,-1.0,3205.21,8419.053,11.51358699798584
5022,-14.0,-8.13,-1.0,3205.21,8505.043,10.000501155853271
5023,-14.0,-8.09,-1.0,3207.08,8535.286,9.613293647766113
5024,-14.0,-8.12,-1.0,3201.61,8617.95,10.271753549575806
5025,-14.0,-8.12,-1.0,3201.61,8652.469,10.423749685287476
5026,-14.0,-8.14,-1.0,3196.75,8726.825,11.268070936203003
5027,-14.0,-8.09,-1.0,3194.91,8677.447,9.256688594818115
5028,-14.0,-8.07,-1.0,3198.03,8633.785,9.814301013946533
5029,-14.0,-8.11,-1.0,3193.83,8684.484,9.96371603012085
5030,-14.0,-8.14,-1.0,3193.43,8732.614,9.415520906448364
5031,-14.0,-8.13,-1.0,3193.4,8664.698,10.829660892486572
5032,-14.0,-8.14,-1.0,3193.86,8730.055,10.680318117141724
5033,-14.0,-8.17,-1.0,3195.32,8846.777,10.74970555305481
5034,-14.0,-8.17,-1.0,3195.32,8910.434,10.914769172668457
5035,-14.0,-8.14,-1.0,3193.99,8757.919,8.882304668426514
5036,-14.0,-8.19,-1.0,3188.62,8755.726,11.255651235580444
5037,-14.0,-8.16,-1.0,3189.62,8845.057,10.14606499671936
5038,-14.0,-8.13,-1.0,3191.77,8853.477,9.89646315574646
5039,-14.0,-8.19,-1.0,3185.29,8826.906,9.678414583206177
5040,-14.0,-8.14,-1.0,3188.59,9097.822,12.087462902069092
5041,-14.0,-8.15,-1.0,3186.31,9004.88,9.87637972831726
5042,-14.0,-8.16,-1.0,3184.79,8878.07,9.396949052810669
5043,-14.0,-8.16,-1.0,3183.71,8877.002,10.768234252929688
5044,-14.0,-8.18,-1.0,3179.39,8926.478,11.402328491210938
5045,-14.0,-8.11,-1.0,3187.78,9150.531,11.110934257507324
5046,-14.0,-8.11,-1.0,3187.78,9034.833,10.114224672317505
5047,-14.0,-8.07,-1.0,3192.84,8940.004,9.191561222076416
5048,-14.0,-8.07,-1.0,3188.9,8833.287,8.836861848831177
5049,-14.0,-8.07,-1.0,3188.9,8807.253,9.434847593307495
5050,-14.0,-8.11,-1.0,3185.86,8609.058,10.171036958694458
5051,-14.0,-8.16,-1.0,3178.73,8809.63,11.901406049728394
5052,-14.0,-8.12,-1.0,3179.43,8891.309,10.230379104614258
5053,-14.0,-8.17,-1.0,3174.34,8830.806,10.230727434158325
5054,-14.0,-8.15,-1.0,3177.29,8675.381,9.841394662857056
5055,-14.0,-8.17,-1.0,3174.51,8570.332,10.068365573883057
5056,-14.0,-8.17,-1.0,3175.59,8580.008,10.238013505935669
5057,-14.0,-8.16,-1.0,3176.3,8775.904,11.166005849838257
5058,-14.0,-8.22,-1.0,3173.4,8913.768,10.208064317703247
5059,-14.0,-8.15,-1.0,3175.76,9086.901,11.142258405685425
5060,-14.0,-8.19,-1.0,3170.57,9200.929,11.261954307556152
5061,-14.0,-8.15,-1.0,3169.3,9084.815,10.780332803726196
5062,-14.0,-8.14,-1.0,3170.53,9039.8,9.81518030166626
5063,-14.0,-8.11,-1.0,3174.77,8948.944,9.240050554275513
5064,-14.0,-8.11,-1.0,3176.1,8845.344,8.80046796798706
5065,-14.0,-8.04,-1.0,3184.05,8893.65,10.544516324996948
5066,-14.0,-8.02,-1.0,3180.83,8819.468,9.448376178741455
5067,-14.0,-7.97,-1.0,3186.36,8492.774,7.944846153259277
5068,-14.0,-7.95,-1.0,3192.14,8486.168,10.137287139892578
5069,-14.0,-7.94,-1.0,3192.32,8486.706,11.156092405319214
5070,-14.0,-7.97,-1.0,3189.21,8244.549,8.851117372512817
5071,-14.0,-7.92,-1.0,3195.66,8323.37,11.53236198425293
5072,-14.0,-7.87,-1.0,3200.31,8393.28,10.491021633148193
5073,-14.0,-7.79,-1.0,3206.44,8403.211,9.357582330703735
5074,-14.0,-7.71,-1.0,3215.16,8392.528,8.751564264297485
5075,-14.0,-7.67,-1.0,3224.28,8400.691,10.653745651245117
5076,-14.0,-7.64,-1.0,3227.03,8431.382,9.805973529815674
5077,-14.0,-7.64,-1.0,3227.03,8679.717,10.35106611251831
5078,-14.0,-7.63,-1.0,3221.79,8695.723,10.292877912521362
5079,-14.0,-7.67,-1.0,3211.31,8858.461,12.763592004776001
5080,-14.0,-7.67,-1.0,3211.31,8948.566,9.77970814704895
5081,-14.0,-7.71,-2.0,3208.25,8914.653,11.216610431671143
5082,-14.0,-7.71,-2.0,3208.25,8968.506,11.041394710540771
5083,-14.0,-7.68,-2.0,3207.96,9050.035,10.156994581222534
5084,-14.0,-7.69,-2.0,3204.45,9200.137,10.208007097244263
5085,-14.0,-7.69,-2.0,3204.45,9243.292,11.03675889968872
5086,-14.0,-7.65,-2.0,3212.32,9158.314,8.982548236846924
5087,-14.0,-7.65,-2.0,3212.32,9093.64,9.721230506896973
5088,-14.0,-7.63,-2.0,3221.77,9043.618,9.77127480506897
5089,-14.0,-7.61,-2.0,3221.74,8800.347,10.320902109146118
5090,-14.0,-7.61,-2.0,3221.74,8895.94,10.687480211257935
5091,-14.0,-7.54,-2.0,3228.16,8825.586,10.50044560432434
5092,-14.0,-7.5,-2.0,3226.78,8768.109,10.438543558120728
5093,-14.0,-7.49,-2.0,3229.38,8704.889,9.527970314025879
5094,-14.0,-7.42,-2.0,3235.49,8770.809,10.909632921218872
5095,-14.0,-7.43,-2.0,3237.39,8792.096,11.274240255355835
5096,-14.0,-7.43,-2.0,3237.39,9026.706,11.254798173904419
5097,-14.0,-7.44,-2.0,3235.42,9010.652,9.578587055206299
5098,-16.0,-7.51,-2.0,3230.11,9099.337,10.689257860183716
5099,-16.0,-7.51,-2.0,3230.11,9034.875,9.710220575332642
5100,-16.0,-7.46,-2.0,3230.24,9026.127,10.590490818023682
5101,-16.0,-7.44,-2.0,3231.79,9019.974,10.432491779327393
5102,-16.0,-7.45,-2.0,3232.2,8890.283,9.150917053222656
5103,-16.0,-7.45,-2.0,3232.2,8857.386,9.178954124450684
5104,-16.0,-7.45,-2.0,3234.61,8966.878,11.997807264328003
5105,-16.0,-7.4,-2.0,3239.05,8931.395,10.886943340301514
5106,-16.0,-7.34,-2.0,3247.47,8953.738,11.470337867736816
5107,-16.0,-7.34,-2.0,3248.53,9048.318,10.484104633331299
5108,-16.0,-7.34,-2.0,3248.53,9005.599,10.235129117965698
